Date,Open,High,Low,Close,Adj Close,Volume
2019-01-14,0.009347,0.010389,0.009313,0.010159,0.010159,1404184
2019-01-15,0.010043,0.010508,0.009440,0.010054,0.010054,927040
2019-01-16,0.010055,0.010055,0.009527,0.009821,0.009821,983657
2019-01-17,0.009824,0.010229,0.009541,0.010171,0.010171,603467
2019-01-18,0.010172,0.010250,0.009608,0.009654,0.009654,1616418
2019-01-19,0.009656,0.010155,0.009627,0.009990,0.009990,744322
2019-01-20,0.010002,0.010039,0.009490,0.009557,0.009557,581921
2019-01-21,0.009621,0.009853,0.008990,0.009403,0.009403,1291310
2019-01-22,0.009408,0.009868,0.009062,0.009614,0.009614,839658
2019-01-23,0.009581,0.009897,0.009318,0.009352,0.009352,1315134
2019-01-24,0.009354,0.009873,0.009313,0.009616,0.009616,711401
2019-01-25,0.009612,0.009619,0.009342,0.009391,0.009391,427033
2019-01-26,0.009401,0.009846,0.009198,0.009403,0.009403,341304
2019-01-27,0.009392,0.009594,0.009149,0.009172,0.009172,481832
2019-01-28,0.009180,0.009405,0.008614,0.008882,0.008882,857642
2019-01-29,0.008894,0.008995,0.008344,0.008610,0.008610,669572
2019-01-30,0.008596,0.009108,0.008456,0.009007,0.009007,745762
2019-01-31,0.008970,0.009169,0.008679,0.008732,0.008732,440072
2019-02-01,0.008737,0.009157,0.008645,0.008863,0.008863,658010
2019-02-02,0.008815,0.009049,0.008712,0.008803,0.008803,498609
2019-02-03,0.009032,0.009046,0.008662,0.008668,0.008668,380234
2019-02-04,0.008688,0.008890,0.008511,0.008780,0.008780,481485
2019-02-05,0.008744,0.008886,0.008511,0.008544,0.008544,606520
2019-02-06,0.008633,0.008682,0.008120,0.008318,0.008318,702905
2019-02-07,0.008329,0.008564,0.008179,0.008318,0.008318,566252
2019-02-08,0.008405,0.009782,0.008310,0.009430,0.009430,917562
2019-02-09,0.009423,0.009766,0.009339,0.009660,0.009660,520412
2019-02-10,0.009654,0.009667,0.009074,0.009240,0.009240,834643
2019-02-11,0.009249,0.009302,0.008584,0.008949,0.008949,1520683
2019-02-12,0.008906,0.008966,0.008491,0.008745,0.008745,766958
2019-02-13,0.008732,0.009212,0.008658,0.008876,0.008876,791291
2019-02-14,0.008836,0.009069,0.008784,0.008992,0.008992,553325
2019-02-15,0.008995,0.009093,0.008869,0.008989,0.008989,507939
2019-02-16,0.009005,0.009059,0.008818,0.008938,0.008938,515744
2019-02-17,0.008953,0.009176,0.008570,0.009123,0.009123,1161542
2019-02-18,0.009139,0.009936,0.009139,0.009870,0.009870,1016204
2019-02-19,0.009915,0.010082,0.009755,0.009894,0.009894,1036539
2019-02-20,0.009785,0.010134,0.009511,0.010084,0.010084,2283413
2019-02-21,0.010049,0.010487,0.009939,0.010216,0.010216,2436000
2019-02-22,0.010167,0.010549,0.009929,0.010358,0.010358,2185956
2019-02-23,0.010361,0.011731,0.010303,0.011608,0.011608,2491914
2019-02-24,0.011631,0.012451,0.010221,0.010304,0.010304,2807894
2019-02-25,0.010270,0.010896,0.010155,0.010582,0.010582,2303680
2019-02-26,0.010545,0.010784,0.010307,0.010644,0.010644,1907947
2019-02-27,0.010700,0.011116,0.010418,0.010718,0.010718,2201051
2019-02-28,0.010728,0.011029,0.010682,0.010977,0.010977,640418
2019-03-01,0.010937,0.011827,0.010886,0.011626,0.011626,1575783
2019-03-02,0.011657,0.011708,0.011232,0.011577,0.011577,1421894
2019-03-03,0.011489,0.011620,0.011216,0.011233,0.011233,821920
2019-03-04,0.011203,0.011327,0.010463,0.010596,0.010596,983068
2019-03-05,0.010637,0.011703,0.010637,0.011392,0.011392,1669847
2019-03-06,0.011398,0.011503,0.011127,0.011309,0.011309,979615
2019-03-07,0.011306,0.011872,0.011306,0.011568,0.011568,1301564
2019-03-08,0.011571,0.012449,0.011555,0.012267,0.012267,1865691
2019-03-09,0.012240,0.012934,0.011899,0.012891,0.012891,1332627
2019-03-10,0.012890,0.012959,0.012381,0.012633,0.012633,993049
2019-03-11,0.012662,0.013180,0.012431,0.013024,0.013024,1582680
2019-03-12,0.013045,0.015797,0.012757,0.014363,0.014363,8584760
2019-03-13,0.014206,0.015072,0.013751,0.014169,0.014169,2446268
2019-03-14,0.014243,0.014316,0.013830,0.014066,0.014066,1698511
2019-03-15,0.014092,0.014357,0.014015,0.014310,0.014310,1029401
2019-03-16,0.014261,0.014728,0.014204,0.014427,0.014427,1114513
2019-03-17,0.014446,0.014615,0.014319,0.014427,0.014427,861571
2019-03-18,0.014464,0.014777,0.013537,0.013674,0.013674,1575808
2019-03-19,0.013672,0.013813,0.013359,0.013626,0.013626,1027965
2019-03-20,0.013616,0.013677,0.013058,0.013466,0.013466,1281666
2019-03-21,0.013454,0.013543,0.012556,0.012636,0.012636,1032291
2019-03-22,0.012629,0.014738,0.012615,0.014571,0.014571,2873321
2019-03-23,0.014531,0.014669,0.012809,0.014655,0.014655,2735435
2019-03-24,0.014663,0.014686,0.014393,0.014449,0.014449,2456077
2019-03-25,0.014469,0.014600,0.012072,0.012247,0.012247,1053877
2019-03-26,0.012242,0.012463,0.011918,0.012226,0.012226,1328567
2019-03-27,0.012216,0.012688,0.012145,0.012688,0.012688,1177587
2019-03-28,0.012714,0.012714,0.012186,0.012336,0.012336,970346
2019-03-29,0.012333,0.014495,0.011803,0.012069,0.012069,3433285
2019-03-30,0.012132,0.012884,0.012044,0.012300,0.012300,3114334
2019-03-31,0.012301,0.012618,0.012126,0.012570,0.012570,2476386
2019-04-01,0.012569,0.013244,0.012534,0.013039,0.013039,2660320
2019-04-02,0.013038,0.014824,0.012919,0.014685,0.014685,4862475
2019-04-03,0.014673,0.016103,0.014374,0.014899,0.014899,5440226
2019-04-04,0.014937,0.015329,0.014268,0.014468,0.014468,1611136
2019-04-05,0.014479,0.015166,0.014407,0.015032,0.015032,1655964
2019-04-06,0.015035,0.015441,0.014619,0.014846,0.014846,1685837
2019-04-07,0.014849,0.015189,0.014595,0.014974,0.014974,1516860
2019-04-08,0.014912,0.015186,0.014513,0.014678,0.014678,3854282
2019-04-09,0.014679,0.014739,0.013960,0.014064,0.014064,2091770
2019-04-10,0.014061,0.014272,0.013678,0.013997,0.013997,2049722
2019-04-11,0.013999,0.014012,0.012482,0.012620,0.012620,1853692
2019-04-12,0.012615,0.013573,0.012524,0.013046,0.013046,1518943
2019-04-13,0.013053,0.013427,0.012767,0.013373,0.013373,1189446
2019-04-14,0.013365,0.013452,0.012782,0.013113,0.013113,913124
2019-04-15,0.013114,0.013399,0.012763,0.012895,0.012895,1787091
2019-04-16,0.012895,0.013308,0.012641,0.013235,0.013235,1553476
2019-04-17,0.013235,0.013308,0.012952,0.013110,0.013110,1157831
2019-04-18,0.013105,0.013854,0.013084,0.013833,0.013833,1753861
2019-04-19,0.013814,0.013968,0.013403,0.013533,0.013533,1177067
2019-04-20,0.013535,0.013705,0.013124,0.013194,0.013194,1380786
2019-04-21,0.013186,0.013336,0.012583,0.012708,0.012708,1282037
2019-04-22,0.012706,0.013272,0.012628,0.013010,0.013010,1333719
2019-04-23,0.013006,0.013439,0.012803,0.012983,0.012983,1518506
2019-04-24,0.012979,0.013068,0.011583,0.011732,0.011732,1895313
2019-04-25,0.011729,0.012351,0.010905,0.011155,0.011155,1819329
2019-04-26,0.011185,0.011551,0.010822,0.011411,0.011411,1520780
2019-04-27,0.011415,0.011442,0.010900,0.011052,0.011052,1327673
2019-04-28,0.011058,0.011105,0.010782,0.010850,0.010850,1059780
2019-04-29,0.010854,0.011006,0.010161,0.010603,0.010603,1423816
2019-04-30,0.010604,0.010985,0.010220,0.010615,0.010615,1405184
2019-05-01,0.010614,0.010720,0.010272,0.010445,0.010445,1408731
2019-05-02,0.010446,0.010925,0.010399,0.010420,0.010420,1882185
2019-05-03,0.010419,0.010804,0.010392,0.010674,0.010674,2085077
2019-05-04,0.010670,0.010751,0.010104,0.010149,0.010149,1880918
2019-05-05,0.010148,0.010387,0.009920,0.010244,0.010244,1349622
2019-05-06,0.010241,0.010626,0.009936,0.010376,0.010376,1787270
2019-05-07,0.010419,0.010894,0.010419,0.010606,0.010606,2053291
2019-05-08,0.010601,0.010622,0.010111,0.010295,0.010295,2036701
2019-05-09,0.010277,0.010432,0.009775,0.010295,0.010295,2384531
2019-05-10,0.010294,0.010538,0.009873,0.010361,0.010361,2319694
2019-05-11,0.010335,0.011961,0.010319,0.011820,0.011820,3459635
2019-05-12,0.011817,0.011817,0.010273,0.010287,0.010287,3395646
2019-05-13,0.010304,0.011535,0.010216,0.010629,0.010629,3013543
2019-05-14,0.010633,0.011359,0.010273,0.011312,0.011312,3627743
2019-05-15,0.011301,0.015544,0.011101,0.015105,0.015105,6267955
2019-05-16,0.015085,0.015205,0.012203,0.013436,0.013436,6475932
2019-05-17,0.013436,0.013532,0.011521,0.012498,0.012498,4272128
2019-05-18,0.012483,0.012990,0.012157,0.012586,0.012586,3633804
2019-05-19,0.012553,0.014049,0.012361,0.013082,0.013082,5173916
2019-05-20,0.013026,0.013108,0.012085,0.012461,0.012461,3371424
2019-05-21,0.012476,0.014902,0.012218,0.014510,0.014510,4552994
2019-05-22,0.014487,0.015269,0.014015,0.014477,0.014477,4755049
2019-05-23,0.014463,0.014924,0.013794,0.014508,0.014508,3389966
2019-05-24,0.014510,0.015351,0.014465,0.015017,0.015017,3887809
2019-05-25,0.015000,0.016103,0.014998,0.015788,0.015788,5394017
2019-05-26,0.015840,0.015972,0.014979,0.015492,0.015492,4229749
2019-05-27,0.015469,0.016709,0.015469,0.016533,0.016533,4655519
2019-05-28,0.016529,0.016570,0.015687,0.015952,0.015952,4945467
2019-05-29,0.016008,0.016451,0.015418,0.016390,0.016390,4223180
2019-05-30,0.016274,0.016822,0.014446,0.014594,0.014594,4228052
2019-05-31,0.014589,0.015239,0.014296,0.015166,0.015166,4064862
2019-06-01,0.015184,0.015818,0.015028,0.015641,0.015641,3812331
2019-06-02,0.015622,0.016452,0.015509,0.016321,0.016321,3856930
2019-06-03,0.016314,0.016472,0.015336,0.015337,0.015337,3308707
2019-06-04,0.015347,0.015347,0.013872,0.014076,0.014076,3535443
2019-06-05,0.014080,0.014631,0.013981,0.014374,0.014374,3330604
2019-06-06,0.014254,0.014621,0.013896,0.014274,0.014274,2861894
2019-06-07,0.014338,0.014916,0.014115,0.014632,0.014632,2848920
2019-06-08,0.014629,0.014767,0.013681,0.013941,0.013941,2753583
2019-06-09,0.013946,0.014019,0.012715,0.012979,0.012979,2967560
2019-06-10,0.012979,0.013661,0.012785,0.013099,0.013099,3008134
2019-06-11,0.013104,0.013167,0.012225,0.012512,0.012512,3297136
2019-06-12,0.012506,0.012810,0.012190,0.012619,0.012619,2513783
2019-06-13,0.012600,0.012785,0.012176,0.012362,0.012362,1673009
2019-06-14,0.012366,0.012522,0.011775,0.012345,0.012345,2416473
2019-06-15,0.012350,0.013025,0.012327,0.012809,0.012809,2104170
2019-06-16,0.012799,0.013146,0.012547,0.012791,0.012791,2065733
2019-06-17,0.012798,0.013063,0.012426,0.012659,0.012659,1731293
2019-06-18,0.012670,0.013217,0.012152,0.013079,0.013079,1796220
2019-06-19,0.013086,0.016061,0.012986,0.015869,0.015869,3046692
2019-06-20,0.015894,0.015894,0.014128,0.014339,0.014339,2023805
2019-06-21,0.014347,0.014408,0.013525,0.013751,0.013751,1667502
2019-06-22,0.013800,0.014946,0.013416,0.014946,0.014946,2239924
2019-06-23,0.014949,0.015121,0.013904,0.013984,0.013984,1227059
2019-06-24,0.013987,0.014490,0.013429,0.013910,0.013910,1284736
2019-06-25,0.013870,0.015077,0.013383,0.014741,0.014741,1774901
2019-06-26,0.014740,0.015103,0.012525,0.012906,0.012906,3736148
2019-06-27,0.012925,0.013601,0.011998,0.012298,0.012298,2670651
2019-06-28,0.012308,0.012784,0.011803,0.012720,0.012720,1647692
2019-06-29,0.012680,0.012680,0.011770,0.012579,0.012579,1541523
2019-06-30,0.012583,0.013059,0.011988,0.011990,0.011990,1257541
2019-07-01,0.012043,0.012884,0.011590,0.012695,0.012695,1353820
2019-07-02,0.012736,0.013029,0.011441,0.011892,0.011892,1845845
2019-07-03,0.011891,0.012549,0.011675,0.012211,0.012211,1552690
2019-07-04,0.012286,0.012379,0.011735,0.012004,0.012004,1094636
2019-07-05,0.012001,0.012145,0.011283,0.011626,0.011626,1145206
2019-07-06,0.011629,0.012406,0.011567,0.012373,0.012373,1142704
2019-07-07,0.012384,0.013684,0.012143,0.013605,0.013605,5210534
2019-07-08,0.013539,0.014301,0.012687,0.013075,0.013075,2970647
2019-07-09,0.013086,0.013576,0.012566,0.013330,0.013330,1618575
2019-07-10,0.013344,0.013840,0.012206,0.012613,0.012613,5476702
2019-07-11,0.012658,0.012689,0.011556,0.011978,0.011978,2067522
2019-07-12,0.011986,0.013429,0.011669,0.013161,0.013161,1952092
2019-07-13,0.013150,0.013368,0.012206,0.012903,0.012903,1628747
2019-07-14,0.012905,0.013120,0.011730,0.011755,0.011755,1389715
2019-07-15,0.011760,0.012149,0.011033,0.012038,0.012038,2582817
2019-07-16,0.011993,0.012069,0.009965,0.010211,0.010211,1781931
2019-07-17,0.010191,0.011318,0.009925,0.011193,0.011193,1871299
2019-07-18,0.011198,0.011982,0.010312,0.011908,0.011908,1983233
2019-07-19,0.011909,0.012105,0.011155,0.011898,0.011898,2249132
2019-07-20,0.011888,0.012505,0.011299,0.012341,0.012341,2363086
2019-07-21,0.012341,0.012352,0.011544,0.011905,0.011905,1274828
2019-07-22,0.011904,0.011941,0.011248,0.011307,0.011307,1081845
2019-07-23,0.011280,0.011298,0.010706,0.010850,0.010850,1503991
2019-07-24,0.010849,0.010849,0.010267,0.010794,0.010794,1094275
2019-07-25,0.010784,0.011133,0.010747,0.010879,0.010879,1216287
2019-07-26,0.010876,0.010963,0.010539,0.010933,0.010933,1173110
2019-07-27,0.010957,0.011205,0.010263,0.010513,0.010513,971157
2019-07-28,0.010510,0.010702,0.010329,0.010540,0.010540,1077044
2019-07-29,0.010542,0.010710,0.010247,0.010343,0.010343,1175574
2019-07-30,0.010342,0.010508,0.010126,0.010229,0.010229,954353
2019-07-31,0.010227,0.010838,0.010227,0.010487,0.010487,906676
2019-08-01,0.010495,0.010628,0.010269,0.010499,0.010499,1073600
2019-08-02,0.010450,0.010676,0.009708,0.010039,0.010039,2879418
2019-08-03,0.010042,0.010329,0.009932,0.010183,0.010183,1254190
2019-08-04,0.010183,0.010375,0.009810,0.010052,0.010052,1166402
2019-08-05,0.010039,0.011250,0.009617,0.011053,0.011053,3502984
2019-08-06,0.011066,0.011900,0.009788,0.010184,0.010184,2613762
2019-08-07,0.010187,0.010244,0.009657,0.009964,0.009964,1932159
2019-08-08,0.009998,0.010127,0.009604,0.009962,0.009962,1492146
2019-08-09,0.009964,0.010051,0.009376,0.009514,0.009514,1079549
2019-08-10,0.009557,0.009705,0.009248,0.009435,0.009435,1397769
2019-08-11,0.009414,0.010882,0.009217,0.010133,0.010133,1424435
2019-08-12,0.010190,0.010823,0.009553,0.009641,0.009641,1113794
2019-08-13,0.009612,0.009748,0.009252,0.009437,0.009437,1129705
2019-08-14,0.009417,0.010021,0.008939,0.009097,0.009097,1338329
2019-08-15,0.009091,0.009507,0.008531,0.009244,0.009244,1578871
2019-08-16,0.009249,0.009906,0.008691,0.009212,0.009212,1192572
2019-08-17,0.009230,0.009797,0.008858,0.009008,0.009008,1114393
2019-08-18,0.009020,0.009305,0.008897,0.009031,0.009031,860441
2019-08-19,0.009038,0.009695,0.008985,0.009649,0.009649,1195595
2019-08-20,0.009442,0.009619,0.008909,0.009204,0.009204,1425352
2019-08-21,0.009203,0.009302,0.008606,0.008845,0.008845,1645830
2019-08-22,0.008849,0.009240,0.008176,0.008997,0.008997,1857368
2019-08-23,0.008997,0.009565,0.008824,0.009496,0.009496,1471816
2019-08-24,0.009522,0.009592,0.008774,0.009133,0.009133,1597768
2019-08-25,0.009136,0.009410,0.008768,0.008996,0.008996,1519918
2019-08-26,0.008969,0.009419,0.008462,0.008642,0.008642,2165637
2019-08-27,0.009256,0.009256,0.008442,0.008734,0.008734,2324171
2019-08-28,0.008738,0.008883,0.008129,0.008245,0.008245,2730979
2019-08-29,0.008176,0.008330,0.007737,0.008018,0.008018,2792850
2019-08-30,0.008019,0.008243,0.007886,0.008097,0.008097,2736423
2019-08-31,0.008089,0.008346,0.007945,0.007993,0.007993,2247544
2019-09-01,0.007992,0.008369,0.007983,0.008329,0.008329,2343286
2019-09-02,0.008329,0.008789,0.008276,0.008675,0.008675,2535499
2019-09-03,0.008668,0.008901,0.008528,0.008650,0.008650,3163655
2019-09-04,0.008664,0.008764,0.008260,0.008578,0.008578,2680713
2019-09-05,0.008579,0.008773,0.007990,0.007998,0.007998,3047677
2019-09-06,0.007991,0.008369,0.007751,0.007978,0.007978,2712702
2019-09-07,0.007985,0.008233,0.007750,0.007982,0.007982,2730257
2019-09-08,0.007969,0.008587,0.007915,0.008465,0.008465,3267980
2019-09-09,0.008485,0.008586,0.007969,0.008217,0.008217,2779113
2019-09-10,0.008194,0.008459,0.007886,0.008030,0.008030,2872515
2019-09-11,0.008043,0.008180,0.007801,0.008059,0.008059,1465292
2019-09-12,0.008019,0.008218,0.007792,0.008092,0.008092,2989191
2019-09-13,0.008090,0.008204,0.007646,0.007915,0.007915,2901232
2019-09-14,0.007887,0.008399,0.007791,0.008013,0.008013,2879142
2019-09-15,0.008011,0.008135,0.007844,0.007902,0.007902,2674549
2019-09-16,0.007905,0.007991,0.007629,0.007717,0.007717,2797300
2019-09-17,0.007721,0.007953,0.007436,0.007889,0.007889,3120221
2019-09-18,0.007886,0.008446,0.007879,0.008303,0.008303,3403995
2019-09-19,0.008299,0.008432,0.007798,0.008295,0.008295,3466853
2019-09-20,0.008288,0.008317,0.008018,0.008132,0.008132,3601904
2019-09-21,0.008131,0.008312,0.007956,0.008111,0.008111,3796227
2019-09-22,0.008106,0.008203,0.007651,0.007814,0.007814,3422530
2019-09-23,0.007831,0.007866,0.007578,0.007587,0.007587,3053742
2019-09-24,0.007580,0.007739,0.006427,0.006517,0.006517,3618222
2019-09-25,0.006518,0.007392,0.006518,0.007091,0.007091,4307104
2019-09-26,0.007094,0.007690,0.006994,0.007453,0.007453,3986473
2019-09-27,0.007453,0.007752,0.007311,0.007735,0.007735,4677649
2019-09-28,0.007737,0.007827,0.007525,0.007706,0.007706,3780906
2019-09-29,0.007697,0.007856,0.007389,0.007470,0.007470,3471602
2019-09-30,0.007462,0.007676,0.007075,0.007616,0.007616,3776452
2019-10-01,0.007617,0.007819,0.007483,0.007588,0.007588,4192886
2019-10-02,0.007558,0.007857,0.007263,0.007373,0.007373,3478888
2019-10-03,0.007386,0.007663,0.007325,0.007532,0.007532,2788456
2019-10-04,0.007532,0.007600,0.007289,0.007410,0.007410,3098103
2019-10-05,0.007409,0.007678,0.007318,0.007429,0.007429,3270511
2019-10-06,0.007443,0.007541,0.007256,0.007281,0.007281,3414367
2019-10-07,0.007276,0.007806,0.007173,0.007789,0.007789,3672090
2019-10-08,0.007778,0.008461,0.007655,0.007879,0.007879,2221234
2019-10-09,0.007869,0.008678,0.007869,0.008422,0.008422,2601301
2019-10-10,0.008422,0.008696,0.008319,0.008456,0.008456,4343281
2019-10-11,0.008453,0.008631,0.008081,0.008399,0.008399,4125398
2019-10-12,0.008415,0.008797,0.008400,0.008608,0.008608,4494014
2019-10-13,0.008604,0.008845,0.008535,0.008693,0.008693,4059650
2019-10-14,0.008651,0.008880,0.008556,0.008678,0.008678,4221931
2019-10-15,0.008678,0.008770,0.008127,0.008154,0.008154,4196132
2019-10-16,0.008148,0.008340,0.007734,0.007894,0.007894,3376712
2019-10-17,0.007822,0.008149,0.007654,0.007996,0.007996,3664019
2019-10-18,0.007989,0.008090,0.007586,0.007773,0.007773,3542179
2019-10-19,0.007771,0.007934,0.007554,0.007623,0.007623,3002360
2019-10-20,0.007629,0.007698,0.007440,0.007525,0.007525,3151981
2019-10-21,0.007525,0.007722,0.007463,0.007479,0.007479,3221468
2019-10-22,0.007482,0.007643,0.007211,0.007213,0.007213,3633541
2019-10-23,0.007213,0.007343,0.006738,0.006841,0.006841,3020155
2019-10-24,0.006841,0.006885,0.006691,0.006823,0.006823,2857674
2019-10-25,0.006819,0.007842,0.006792,0.007829,0.007829,2098994
2019-10-26,0.007822,0.008416,0.007503,0.008166,0.008166,2686290
2019-10-27,0.008170,0.008239,0.007635,0.007818,0.007818,2538401
2019-10-28,0.007819,0.008029,0.007365,0.007422,0.007422,2463102
2019-10-29,0.007424,0.007725,0.007424,0.007650,0.007650,2424182
2019-10-30,0.007636,0.007668,0.007121,0.007191,0.007191,2007001
2019-10-31,0.007197,0.007364,0.006989,0.007102,0.007102,1635236
2019-11-01,0.007101,0.007309,0.006763,0.006903,0.006903,1682377
2019-11-02,0.006904,0.007317,0.006904,0.007255,0.007255,1746350
2019-11-03,0.007258,0.007401,0.007181,0.007295,0.007295,1603857
2019-11-04,0.007281,0.007381,0.007214,0.007362,0.007362,1967182
2019-11-05,0.007360,0.007557,0.007249,0.007420,0.007420,1717349
2019-11-06,0.007416,0.007497,0.007190,0.007373,0.007373,2291226
2019-11-07,0.007381,0.007396,0.006991,0.007111,0.007111,1806542
2019-11-08,0.007109,0.007394,0.006984,0.007018,0.007018,1680431
2019-11-09,0.007012,0.007295,0.006828,0.007233,0.007233,1696611
2019-11-10,0.007240,0.007267,0.007009,0.007196,0.007196,1509134
2019-11-11,0.007194,0.007244,0.006898,0.006993,0.006993,1299096
2019-11-12,0.007002,0.007243,0.006959,0.007236,0.007236,1466288
2019-11-13,0.007236,0.007295,0.007091,0.007208,0.007208,1512729
2019-11-14,0.007215,0.007313,0.006899,0.007058,0.007058,1361329
2019-11-15,0.007063,0.007219,0.006842,0.006883,0.006883,1327833
2019-11-16,0.006886,0.006957,0.006767,0.006920,0.006920,1326732
2019-11-17,0.006917,0.007062,0.006839,0.006916,0.006916,1226315
2019-11-18,0.006924,0.006936,0.006485,0.006662,0.006662,1493504
2019-11-19,0.006671,0.006784,0.006454,0.006571,0.006571,4542466
2019-11-20,0.006573,0.007255,0.006458,0.007118,0.007118,1983396
2019-11-21,0.007132,0.007894,0.006686,0.007017,0.007017,3385830
2019-11-22,0.007025,0.007086,0.006219,0.006733,0.006733,1987217
2019-11-23,0.006743,0.006905,0.006509,0.006877,0.006877,2212004
2019-11-24,0.006878,0.006899,0.006400,0.006402,0.006402,1455134
2019-11-25,0.006411,0.006576,0.006046,0.006419,0.006419,1717673
2019-11-26,0.006416,0.006616,0.006356,0.006608,0.006608,1744221
2019-11-27,0.006577,0.007151,0.005982,0.007108,0.007108,1608476
2019-11-28,0.007102,0.007230,0.006914,0.006949,0.006949,1258309
2019-11-29,0.006943,0.007053,0.006709,0.006933,0.006933,1285461
2019-11-30,0.006932,0.007296,0.006753,0.006786,0.006786,1104577
2019-12-01,0.006788,0.006839,0.006562,0.006655,0.006655,1327689
2019-12-02,0.006654,0.006868,0.006406,0.006569,0.006569,980166
2019-12-03,0.006575,0.006745,0.006421,0.006631,0.006631,1164804
2019-12-04,0.006640,0.006832,0.006491,0.006674,0.006674,1135693
2019-12-05,0.006667,0.006724,0.006311,0.006357,0.006357,1297177
2019-12-06,0.006355,0.006569,0.006327,0.006528,0.006528,1057571
2019-12-07,0.006525,0.006617,0.006413,0.006497,0.006497,1027718
2019-12-08,0.006505,0.006664,0.006408,0.006622,0.006622,973761
2019-12-09,0.006610,0.006782,0.006479,0.006670,0.006670,1196217
2019-12-10,0.006674,0.006700,0.006343,0.006465,0.006465,1000348
2019-12-11,0.006470,0.006581,0.006395,0.006500,0.006500,800754
2019-12-12,0.006498,0.006585,0.006391,0.006578,0.006578,1008728
2019-12-13,0.006577,0.006683,0.006534,0.006665,0.006665,1159352
2019-12-14,0.006665,0.006700,0.006403,0.006417,0.006417,1065474
2019-12-15,0.006420,0.006487,0.006305,0.006343,0.006343,1146212
2019-12-16,0.006347,0.006437,0.006132,0.006146,0.006146,1220412
2019-12-17,0.006152,0.006286,0.005874,0.005990,0.005990,1171494
2019-12-18,0.006018,0.006699,0.005831,0.006678,0.006678,1307560
2019-12-19,0.006527,0.006757,0.006293,0.006385,0.006385,1136155
2019-12-20,0.006393,0.006435,0.006094,0.006124,0.006124,1125981
2019-12-21,0.006099,0.006162,0.005834,0.005847,0.005847,1294800
2019-12-22,0.005868,0.005998,0.005795,0.005910,0.005910,1209860
2019-12-23,0.005905,0.006091,0.005774,0.005808,0.005808,969035
2019-12-24,0.005811,0.006010,0.005766,0.005809,0.005809,865526
2019-12-25,0.005820,0.005843,0.005670,0.005724,0.005724,659749
2019-12-26,0.005726,0.005732,0.005482,0.005522,0.005522,793984
2019-12-27,0.005535,0.005557,0.005387,0.005410,0.005410,984102
2019-12-28,0.005417,0.005537,0.005341,0.005480,0.005480,997572
2019-12-29,0.005475,0.005730,0.005436,0.005483,0.005483,1097404
2019-12-30,0.005482,0.005602,0.005157,0.005333,0.005333,1121106
2019-12-31,0.005329,0.005348,0.005129,0.005287,0.005287,1086252
2020-01-01,0.005293,0.005325,0.005221,0.005255,0.005255,850574
2020-01-02,0.005260,0.005429,0.005125,0.005237,0.005237,941314
2020-01-03,0.005235,0.005466,0.005178,0.005364,0.005364,871899
2020-01-04,0.005361,0.005509,0.005317,0.005442,0.005442,791094
2020-01-05,0.005441,0.005561,0.005375,0.005436,0.005436,748041
2020-01-06,0.005453,0.005757,0.005399,0.005748,0.005748,716645
2020-01-07,0.005756,0.005953,0.005729,0.005952,0.005952,1073938
2020-01-08,0.005918,0.006106,0.005488,0.005715,0.005715,1201182
2020-01-09,0.005711,0.005824,0.005484,0.005539,0.005539,812458
2020-01-10,0.005542,0.005726,0.005365,0.005636,0.005636,913814
2020-01-11,0.005639,0.005827,0.005592,0.005613,0.005613,806096
2020-01-12,0.005614,0.005754,0.005543,0.005751,0.005751,816818
2020-01-13,0.005752,0.005891,0.005675,0.005802,0.005802,916675
2020-01-14,0.005792,0.006479,0.005769,0.006284,0.006284,1162402
2020-01-15,0.006270,0.006782,0.006206,0.006703,0.006703,1427178
2020-01-16,0.006718,0.006993,0.006464,0.006965,0.006965,1551941
2020-01-17,0.006969,0.007379,0.006664,0.006957,0.006957,2284238
2020-01-18,0.006956,0.007104,0.006682,0.006938,0.006938,1499089
2020-01-19,0.006932,0.007140,0.006685,0.006802,0.006802,1178367
2020-01-20,0.006807,0.006872,0.006574,0.006719,0.006719,934534
2020-01-21,0.006719,0.006844,0.006633,0.006710,0.006710,1286121
2020-01-22,0.006707,0.006808,0.006570,0.006649,0.006649,1004629
2020-01-23,0.006654,0.006682,0.006322,0.006408,0.006408,801739
2020-01-24,0.006412,0.006487,0.006253,0.006464,0.006464,820891
2020-01-25,0.006455,0.006465,0.006243,0.006252,0.006252,714904
2020-01-26,0.006252,0.006377,0.006195,0.006268,0.006268,851003
2020-01-27,0.006279,0.006506,0.006240,0.006366,0.006366,931879
2020-01-28,0.006368,0.006563,0.006255,0.006500,0.006500,1127406
2020-01-29,0.006508,0.006736,0.006314,0.006315,0.006315,1095356
2020-01-30,0.006310,0.006462,0.006129,0.006398,0.006398,1411532
2020-01-31,0.006380,0.006410,0.006129,0.006211,0.006211,1117634
2020-02-01,0.006209,0.006468,0.006138,0.006402,0.006402,890563
2020-02-02,0.006404,0.006666,0.006280,0.006478,0.006478,1036292
2020-02-03,0.006485,0.006596,0.006318,0.006393,0.006393,1267723
2020-02-04,0.006384,0.006481,0.006289,0.006449,0.006449,1342626
2020-02-05,0.006446,0.007034,0.006341,0.007003,0.007003,1716827
2020-02-06,0.006990,0.007223,0.006911,0.007076,0.007076,1533897
2020-02-07,0.007080,0.007322,0.007056,0.007180,0.007180,1600667
